id,idGoogle,Seller,Price,Rating,UploadDate
750,Zv17swEACAAJ,Amazon.com.br,"21,10","Sem avaliação",2019-03-29
751,Zv17swEACAAJ,Walmart,"39,90","Sem avaliação",2019-03-29
752,Zv17swEACAAJ,"Mercado Livre","35,31","Sem avaliação",2019-03-29
753,Zv17swEACAAJ,Submarino,"21,90","Sem avaliação",2019-03-29
754,Zv17swEACAAJ,Submarino,"39,50","Sem avaliação",2019-03-29
755,Zv17swEACAAJ,Submarino,"29,13","Sem avaliação",2019-03-29
756,Zv17swEACAAJ,Shoptime,"21,10","Sem avaliação",2019-03-29
757,Zv17swEACAAJ,Amazon.com.br,"21,10","Sem avaliação",2019-03-29
758,Zv17swEACAAJ,Zoom,"38,70","Sem avaliação",2019-03-29
759,Zv17swEACAAJ,"Magazine Luiza","39,90","Sem avaliação",2019-03-29
760,Zv17swEACAAJ,"Livraria Casa da Bblia Online","35,91","Sem avaliação",2019-03-29
761,Zv17swEACAAJ,"Mercado Livre","43,90","Sem avaliação",2019-03-29
762,Zv17swEACAAJ,"Livrarias Curitiba","39,90","Sem avaliação",2019-03-29
763,Zv17swEACAAJ,Shoptime,"29,13","Sem avaliação",2019-03-29
764,Zv17swEACAAJ,"Livraria Loyola","31,92","Sem avaliação",2019-03-29
765,Zv17swEACAAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
766,Zv17swEACAAJ,"Livraria Saraiva","21,90","Sem avaliação",2019-03-29
767,Zv17swEACAAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
768,Zv17swEACAAJ,"Livraria Cultura","39,90","Sem avaliação",2019-03-29
769,Zv17swEACAAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
770,4Ce9wTKtRZIC,Submarino,"Sem preço","Sem avaliação",2019-03-29
771,4Ce9wTKtRZIC,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
772,4Ce9wTKtRZIC,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
773,4Ce9wTKtRZIC,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
774,4Ce9wTKtRZIC,FNAC,"Sem preço","Sem avaliação",2019-03-29
775,lv05QwAACAAJ,"Top Livros","19,90","Sem avaliação",2019-03-29
776,lv05QwAACAAJ,"Casas Bahia","11,37","Sem avaliação",2019-03-29
777,lv05QwAACAAJ,Extra.com.br,"11,37","Sem avaliação",2019-03-29
778,lv05QwAACAAJ,Americanas.com,"13,52","Sem avaliação",2019-03-29
779,lv05QwAACAAJ,"Livraria da Travessa","19,60","Sem avaliação",2019-03-29
780,lv05QwAACAAJ,Pontofrio.com,"11,37","Sem avaliação",2019-03-29
781,lv05QwAACAAJ,Zoom,"19,60","Sem avaliação",2019-03-29
782,lv05QwAACAAJ,Amazon.com.br,"13,52","Sem avaliação",2019-03-29
783,lv05QwAACAAJ,"Magazine Luiza","11,37","Sem avaliação",2019-03-29
784,lv05QwAACAAJ,Carrefour,"9,80","Sem avaliação",2019-03-29
785,lv05QwAACAAJ,"Estante Virtual","16,90","Sem avaliação",2019-03-29
786,lv05QwAACAAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
787,lv05QwAACAAJ,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
788,lv05QwAACAAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
789,lv05QwAACAAJ,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
790,lv05QwAACAAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
791,2BEdDQAAQBAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
792,2BEdDQAAQBAJ,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
793,2BEdDQAAQBAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
794,2BEdDQAAQBAJ,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
795,2BEdDQAAQBAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
796,aasTpW0MUTcC,Submarino,"Sem preço","Sem avaliação",2019-03-29
797,aasTpW0MUTcC,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
798,aasTpW0MUTcC,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
799,aasTpW0MUTcC,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
800,aasTpW0MUTcC,FNAC,"Sem preço","Sem avaliação",2019-03-29
801,aasTpW0MUTcC,"Distribuidora Autentica LTDA","Sem preço","Sem avaliação",2019-03-29
802,YLfCBAAAQBAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
803,YLfCBAAAQBAJ,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
804,YLfCBAAAQBAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
805,YLfCBAAAQBAJ,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
806,YLfCBAAAQBAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
807,q_aKDgAAQBAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
808,q_aKDgAAQBAJ,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
809,q_aKDgAAQBAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
810,q_aKDgAAQBAJ,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
811,q_aKDgAAQBAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
812,sFNRDwAAQBAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
813,sFNRDwAAQBAJ,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
814,sFNRDwAAQBAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
815,sFNRDwAAQBAJ,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
816,sFNRDwAAQBAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
817,XYsEAwAAQBAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
818,XYsEAwAAQBAJ,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
819,XYsEAwAAQBAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
820,XYsEAwAAQBAJ,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
821,XYsEAwAAQBAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
822,xMoowAEACAAJ,"Livrarias Curitiba","15,00","Sem avaliação",2019-03-29
823,xMoowAEACAAJ,Submarino,"12,75","Sem avaliação",2019-03-29
824,xMoowAEACAAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
825,xMoowAEACAAJ,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
826,xMoowAEACAAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
827,xMoowAEACAAJ,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
828,xMoowAEACAAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
829,rK6aj1b2hrgC,Submarino,"Sem preço","Sem avaliação",2019-03-29
830,rK6aj1b2hrgC,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
831,rK6aj1b2hrgC,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
832,rK6aj1b2hrgC,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
833,rK6aj1b2hrgC,FNAC,"Sem preço","Sem avaliação",2019-03-29
834,rK6aj1b2hrgC,"Editora Copacabana","Sem preço","Sem avaliação",2019-03-29
835,xHH-Dy9HeKoC,"Livraria da Travessa","15,00","Sem avaliação",2019-03-29
836,xHH-Dy9HeKoC,Submarino,"Sem preço","Sem avaliação",2019-03-29
837,xHH-Dy9HeKoC,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
838,xHH-Dy9HeKoC,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
839,xHH-Dy9HeKoC,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
840,xHH-Dy9HeKoC,FNAC,"Sem preço","Sem avaliação",2019-03-29
841,cfLmmwEACAAJ,"OK Magazine ","38,32","Sem avaliação",2019-03-29
842,cfLmmwEACAAJ,"Magazine Luiza","49,90","Sem avaliação",2019-03-29
843,cfLmmwEACAAJ,"Magazine Luiza","49,90","Sem avaliação",2019-03-29
844,cfLmmwEACAAJ,"Magazine Luiza","39,92","Sem avaliação",2019-03-29
845,cfLmmwEACAAJ,"Casas Bahia","20,90","Sem avaliação",2019-03-29
846,cfLmmwEACAAJ,"Mercado Livre","49,90","Sem avaliação",2019-03-29
847,cfLmmwEACAAJ,Americanas.com,"39,99","Sem avaliação",2019-03-29
848,cfLmmwEACAAJ,Extra.com.br,"20,90","Sem avaliação",2019-03-29
849,cfLmmwEACAAJ,"Magazine Luiza","39,92","Sem avaliação",2019-03-29
850,cfLmmwEACAAJ,"Estante Virtual","24,90","Sem avaliação",2019-03-29
851,cfLmmwEACAAJ,Shoptime,"39,99","Sem avaliação",2019-03-29
852,cfLmmwEACAAJ,Submarino,"39,99","Sem avaliação",2019-03-29
853,cfLmmwEACAAJ,"Livraria da Travessa","49,90","Sem avaliação",2019-03-29
854,cfLmmwEACAAJ,"Mercado Livre","42,42","Sem avaliação",2019-03-29
855,cfLmmwEACAAJ,Amazon.com.br,"21,90","Sem avaliação",2019-03-29
856,cfLmmwEACAAJ,"Mercado Livre","39,92","Sem avaliação",2019-03-29
857,cfLmmwEACAAJ,Carrefour,"39,92","Sem avaliação",2019-03-29
858,cfLmmwEACAAJ,Pontofrio.com,"20,90","Sem avaliação",2019-03-29
859,cfLmmwEACAAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
860,cfLmmwEACAAJ,"Livraria Saraiva","41,90","Sem avaliação",2019-03-29
861,cfLmmwEACAAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
862,cfLmmwEACAAJ,"Livraria Cultura","49,90","Sem avaliação",2019-03-29
863,cfLmmwEACAAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
864,ydCXsSi0_h4C,Submarino,"Sem preço","Sem avaliação",2019-03-29
865,ydCXsSi0_h4C,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
866,ydCXsSi0_h4C,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
867,ydCXsSi0_h4C,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
868,ydCXsSi0_h4C,FNAC,"Sem preço","Sem avaliação",2019-03-29
869,KEuZAwAAQBAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
870,KEuZAwAAQBAJ,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
871,KEuZAwAAQBAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
872,KEuZAwAAQBAJ,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
873,KEuZAwAAQBAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
874,q5CmCgAAQBAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
875,q5CmCgAAQBAJ,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
876,q5CmCgAAQBAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
877,q5CmCgAAQBAJ,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
878,q5CmCgAAQBAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
879,BkBIvgAACAAJ,Submarino,"24,99","Sem avaliação",2019-03-29
880,BkBIvgAACAAJ,Americanas.com,"24,99","Sem avaliação",2019-03-29
881,BkBIvgAACAAJ,Shoptime,"24,99","Sem avaliação",2019-03-29
882,BkBIvgAACAAJ,Carrefour,"31,41","Sem avaliação",2019-03-29
883,BkBIvgAACAAJ,Walmart,"29,67","Sem avaliação",2019-03-29
884,BkBIvgAACAAJ,"Mercado Livre","34,90","Sem avaliação",2019-03-29
885,BkBIvgAACAAJ,"Casas Bahia","34,90","Sem avaliação",2019-03-29
886,BkBIvgAACAAJ,Pontofrio.com,"34,90","Sem avaliação",2019-03-29
887,BkBIvgAACAAJ,Amazon.com.br,"24,99","Sem avaliação",2019-03-29
888,BkBIvgAACAAJ,"Livrarias Curitiba","34,90","Sem avaliação",2019-03-29
889,BkBIvgAACAAJ,"Magazine Luiza","28,62","Sem avaliação",2019-03-29
890,BkBIvgAACAAJ,"Mercado Livre","33,15","Sem avaliação",2019-03-29
891,BkBIvgAACAAJ,"Magazine Luiza","34,90","Sem avaliação",2019-03-29
892,BkBIvgAACAAJ,"Magazine Luiza","31,41","Sem avaliação",2019-03-29
893,BkBIvgAACAAJ,"Livraria da Travessa","34,90","Sem avaliação",2019-03-29
894,BkBIvgAACAAJ,"Mercado Livre","28,62","Sem avaliação",2019-03-29
895,BkBIvgAACAAJ,Extra.com.br,"34,90","Sem avaliação",2019-03-29
896,BkBIvgAACAAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
897,BkBIvgAACAAJ,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
898,BkBIvgAACAAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
899,BkBIvgAACAAJ,"Livraria Cultura","34,90","Sem avaliação",2019-03-29
900,BkBIvgAACAAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
901,fR_0AwAAQBAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
902,fR_0AwAAQBAJ,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
903,fR_0AwAAQBAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
904,fR_0AwAAQBAJ,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
905,fR_0AwAAQBAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
906,J7x2DQAAQBAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
907,J7x2DQAAQBAJ,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
908,J7x2DQAAQBAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
909,J7x2DQAAQBAJ,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
910,J7x2DQAAQBAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
911,4U9ZCgAAQBAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
912,4U9ZCgAAQBAJ,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
913,4U9ZCgAAQBAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
914,4U9ZCgAAQBAJ,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
915,4U9ZCgAAQBAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
916,sOQ7vgAACAAJ,Walmart,"31,32","Sem avaliação",2019-03-29
917,sOQ7vgAACAAJ,"Livraria da Travessa","42,90","Sem avaliação",2019-03-29
918,sOQ7vgAACAAJ,"Casas Bahia","32,00","Sem avaliação",2019-03-29
919,sOQ7vgAACAAJ,"Mercado Livre","35,92","Sem avaliação",2019-03-29
920,sOQ7vgAACAAJ,"Livrarias Curitiba","42,90","Sem avaliação",2019-03-29
921,sOQ7vgAACAAJ,Shoptime,"29,90","Sem avaliação",2019-03-29
922,sOQ7vgAACAAJ,Pontofrio.com,"32,00","Sem avaliação",2019-03-29
923,sOQ7vgAACAAJ,Americanas.com,"29,90","Sem avaliação",2019-03-29
924,sOQ7vgAACAAJ,"Magazine Luiza","28,00","Sem avaliação",2019-03-29
925,sOQ7vgAACAAJ,Extra.com.br,"42,90","Sem avaliação",2019-03-29
926,sOQ7vgAACAAJ,Submarino,"29,90","Sem avaliação",2019-03-29
927,sOQ7vgAACAAJ,Walmart,"49,90","Sem avaliação",2019-03-29
928,sOQ7vgAACAAJ,"Mercado Livre","34,62","Sem avaliação",2019-03-29
929,sOQ7vgAACAAJ,Walmart,"42,90","Sem avaliação",2019-03-29
930,sOQ7vgAACAAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
931,sOQ7vgAACAAJ,"Livraria Saraiva","29,90","Sem avaliação",2019-03-29
932,sOQ7vgAACAAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
933,sOQ7vgAACAAJ,"Livraria Cultura","42,90","Sem avaliação",2019-03-29
934,sOQ7vgAACAAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
935,WOvJAwAAQBAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
936,WOvJAwAAQBAJ,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
937,WOvJAwAAQBAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
938,WOvJAwAAQBAJ,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
939,WOvJAwAAQBAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
940,b0CTswEACAAJ,Zoom,"23,92","Sem avaliação",2019-03-29
941,b0CTswEACAAJ,Shoptime,"22,42","Sem avaliação",2019-03-29
942,b0CTswEACAAJ,Candeia,"23,92","Sem avaliação",2019-03-29
943,b0CTswEACAAJ,Pontofrio.com,"22,42","Sem avaliação",2019-03-29
944,b0CTswEACAAJ,"Mercado Livre","29,90","Sem avaliação",2019-03-29
945,b0CTswEACAAJ,Amazon.com.br,"20,80","Sem avaliação",2019-03-29
946,b0CTswEACAAJ,"Mercado Livre","29,90","Sem avaliação",2019-03-29
947,b0CTswEACAAJ,Extra.com.br,"22,42","Sem avaliação",2019-03-29
948,b0CTswEACAAJ,Walmart,"23,92","Sem avaliação",2019-03-29
949,b0CTswEACAAJ,"Casas Bahia","22,42","Sem avaliação",2019-03-29
950,b0CTswEACAAJ,"Livraria da Travessa","29,90","Sem avaliação",2019-03-29
951,b0CTswEACAAJ,Submarino,"22,42","Sem avaliação",2019-03-29
952,b0CTswEACAAJ,Americanas.com,"22,42","Sem avaliação",2019-03-29
953,b0CTswEACAAJ,"Magazine Luiza","29,90","Sem avaliação",2019-03-29
954,b0CTswEACAAJ,"Magazine Luiza","29,90","Sem avaliação",2019-03-29
955,b0CTswEACAAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
956,b0CTswEACAAJ,"Livraria Saraiva","20,90","Sem avaliação",2019-03-29
957,b0CTswEACAAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
958,b0CTswEACAAJ,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
959,b0CTswEACAAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
960,yzGLCgAAQBAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
961,yzGLCgAAQBAJ,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
962,yzGLCgAAQBAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
963,yzGLCgAAQBAJ,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
964,yzGLCgAAQBAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
965,yzGLCgAAQBAJ,"Editora Jangada","Sem preço","Sem avaliação",2019-03-29
966,rCIfyl9PKskC,Submarino,"Sem preço","Sem avaliação",2019-03-29
967,rCIfyl9PKskC,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
968,rCIfyl9PKskC,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
969,rCIfyl9PKskC,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
970,rCIfyl9PKskC,FNAC,"Sem preço","Sem avaliação",2019-03-29
971,3gpKvgAACAAJ,"Livraria da Travessa","39,90","Sem avaliação",2019-03-29
972,3gpKvgAACAAJ,Shoptime,"18,90","Sem avaliação",2019-03-29
973,3gpKvgAACAAJ,"Magazine Luiza","39,90","Sem avaliação",2019-03-29
974,3gpKvgAACAAJ,Bok2,"39,90","Sem avaliação",2019-03-29
975,3gpKvgAACAAJ,"Mercado Livre","39,90","Sem avaliação",2019-03-29
976,3gpKvgAACAAJ,Walmart,"31,90","Sem avaliação",2019-03-29
977,3gpKvgAACAAJ,Submarino,"18,90","Sem avaliação",2019-03-29
978,3gpKvgAACAAJ,Walmart,"35,91","Sem avaliação",2019-03-29
979,3gpKvgAACAAJ,"Casas Bahia","39,90","Sem avaliação",2019-03-29
980,3gpKvgAACAAJ,"Livraria Florence","35,00","Sem avaliação",2019-03-29
981,3gpKvgAACAAJ,Amazon.com.br,"18,90","Sem avaliação",2019-03-29
982,3gpKvgAACAAJ,"Magazine Luiza","46,90","Sem avaliação",2019-03-29
983,3gpKvgAACAAJ,Extra.com.br,"39,90","Sem avaliação",2019-03-29
984,3gpKvgAACAAJ,"Estante Virtual","36,00","Sem avaliação",2019-03-29
985,3gpKvgAACAAJ,"Livrarias Curitiba","39,90","Sem avaliação",2019-03-29
986,3gpKvgAACAAJ,Walmart,"29,13","Sem avaliação",2019-03-29
987,3gpKvgAACAAJ,Pontofrio.com,"39,90","Sem avaliação",2019-03-29
988,3gpKvgAACAAJ,Walmart,"29,93","Sem avaliação",2019-03-29
989,3gpKvgAACAAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
990,3gpKvgAACAAJ,"Livraria Saraiva","18,90","Sem avaliação",2019-03-29
991,3gpKvgAACAAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
992,3gpKvgAACAAJ,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
993,3gpKvgAACAAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
994,sdbcBAAAQBAJ,Submarino,"Sem preço","Sem avaliação",2019-03-29
995,sdbcBAAAQBAJ,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
996,sdbcBAAAQBAJ,"Livraria Nobel","Sem preço","Sem avaliação",2019-03-29
997,sdbcBAAAQBAJ,"Livraria Cultura","Sem preço","Sem avaliação",2019-03-29
998,sdbcBAAAQBAJ,FNAC,"Sem preço","Sem avaliação",2019-03-29
999,CGiy-SuAwDUC,Submarino,"Sem preço","Sem avaliação",2019-03-29
1000,CGiy-SuAwDUC,"Livraria Saraiva","Sem preço","Sem avaliação",2019-03-29
